Participant #,Q_No,Fix or NoFix,AnswerKey,Answer,Aha,Solving_Time,Blur_Time,EnterAns_Time,FinishAns_Time,Index
2021-09-21T07:25:20 d7d048-80e5-8388-6b4-03f6fed4e8f8,062,Fix,false,心,no,6.068,,,,
2021-09-21T07:25:20 d7d048-80e5-8388-6b4-03f6fed4e8f8,061,NoFix,true,空,yes,18.993,,,,
2021-09-21T07:25:20 d7d048-80e5-8388-6b4-03f6fed4e8f8,072,Fix,false,,no,45,,,,
2021-09-21T07:25:20 d7d048-80e5-8388-6b4-03f6fed4e8f8,071,NoFix,false,限,no,16.744,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,001,Fix,true,隊,no,3.857,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,002,NoFix,true,信,yes,35.537,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,011,Fix,true,白,no,6.543,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,012,NoFix,true,面,no,4.156,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,022,Fix,true,難,no,10.039,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,021,NoFix,true,退,yes,24.786,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,031,Fix,true,楽,no,9.149,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,032,NoFix,true,機,no,4.591,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,042,Fix,true,定,no,6.733,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,041,NoFix,true,告,no,3.28,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,052,Fix,false,飾,no,20.028,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,051,NoFix,true,電,yes,26.217,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,061,Fix,false,偽,no,38.098,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,062,NoFix,true,策,no,6.968,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,071,Fix,false,,no,45,,,,
2021-09-21T07:26:32 e6fddcc-16e-fce-4a33-ae0a3a26eca4,072,NoFix,false,習,no,45.039,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,002,Fix,true,信,yes,5.328,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,001,NoFix,true,隊,yes,3.618,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,011,Fix,true,白,yes,7.698,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,012,NoFix,true,面,yes,4.223,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,022,Fix,true,難,no,21.661,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,021,NoFix,true,退,no,19.586,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,031,Fix,false,,no,45,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,032,NoFix,false,期,no,8.489,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,042,Fix,true,定,no,7.608,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,041,NoFix,false,義,no,33.657,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,051,Fix,false,,no,45,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,052,NoFix,false,,no,45,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,062,Fix,false,敗,no,9.714,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,061,NoFix,false,栄,no,27.454,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,072,Fix,false,説,no,38.244,,,,
2021-09-21T07:50:57 5ba6b66-438-63-b801-376dfd2fe344,071,NoFix,false,,no,45,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,002,Fix,false,証,no,43.244,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,001,NoFix,true,隊,yes,5.899,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,011,Fix,false,,no,45,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,012,NoFix,true,面,yes,17.281,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,021,Fix,false,力,no,41.822,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,022,NoFix,true,難,yes,29.782,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,031,Fix,true,楽,yes,10.668,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,032,NoFix,false,遇,no,8.839,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,042,Fix,true,定,yes,26.871,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,041,NoFix,true,告,yes,8.212,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,051,Fix,false,目,no,27.458,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,052,NoFix,false,入,no,34.659,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,062,Fix,false,格,no,40.48,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,061,NoFix,true,空,yes,14.846,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,072,Fix,false,転,no,32.313,,,,
2021-09-21T07:52:27 ea43630-e02-e3d-ae2-d656b503478,071,NoFix,false,的,no,11.422,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,002,Fix,false,路,no,35.947,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,001,NoFix,true,隊,yes,3.972,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,011,Fix,true,白,no,18.112,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,012,NoFix,false,名,no,11.013,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,021,Fix,false,任,no,46.821,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,022,NoFix,true,難,yes,6.671,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,031,Fix,false,喜,no,46.573,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,032,NoFix,true,機,yes,5.143,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,042,Fix,false,力,no,17.218,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,041,NoFix,true,告,no,35.178,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,052,Fix,false,備,no,28.98,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,051,NoFix,false,,no,26.913,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,061,Fix,true,空,no,35.346,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,062,NoFix,true,策,no,13.875,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,071,Fix,false,度,no,27.093,,,,
2021-09-21T08:16:00 8e4314-30cb-c6db-d3e7-563c3272dbc1,072,NoFix,false,目,no,16.611,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,002,Fix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,001,NoFix,true,隊,no,16.326,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,011,Fix,true,白,yes,26.945,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,012,NoFix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,021,Fix,true,退,yes,8.278,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,022,NoFix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,031,Fix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,032,NoFix,false,偶,no,36.465,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,042,Fix,true,定,no,13.16,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,041,NoFix,true,告,no,14.709,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,052,Fix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,051,NoFix,true,電,no,6.777,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,062,Fix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,061,NoFix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,071,Fix,false,,no,45,,,,
2021-09-21T09:24:37 5fe2518-61ef-a8b-83f5-c8a51bd33,072,NoFix,false,,no,45,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,001,Fix,true,隊,yes,21.069,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,002,NoFix,true,信,no,3.181,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,012,Fix,false,,no,45,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,011,NoFix,true,白,yes,5.992,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,022,Fix,true,難,no,37.197,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,021,NoFix,true,退,no,11.582,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,031,Fix,true,楽,no,20.809,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,032,NoFix,true,機,no,2.988,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,042,Fix,true,定,yes,20.607,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,041,NoFix,true,告,yes,5.757,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,051,Fix,false,別,no,45.379,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,052,NoFix,false,,no,45,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,062,Fix,true,策,yes,40.902,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,061,NoFix,true,空,no,6.7,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,071,Fix,false,,no,45,,,,
2021-09-21T09:31:46 770412d-7733-051-82-fde30b57ed,072,NoFix,true,算,yes,20.47,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,001,Fix,true,隊,no,5.741,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,002,NoFix,true,信,no,5.255,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,012,Fix,true,面,no,5.486,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,011,NoFix,true,白,no,8.929,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,021,Fix,false,,no,45,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,022,NoFix,true,難,no,11.923,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,031,Fix,true,楽,no,26.799,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,032,NoFix,true,機,no,13.401,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,041,Fix,false,,no,45,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,042,NoFix,false,,no,45,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,051,Fix,true,電,no,9.678,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,052,NoFix,true,束,no,18.686,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,061,Fix,true,空,no,32.818,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,062,NoFix,true,策,no,28.229,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,072,Fix,false,,no,45,,,,
2021-09-21T09:33:55 ace11d-586c-13a-e20-888fb70b472,071,NoFix,false,,no,45,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,001,Fix,false,士,no,14.56,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,002,NoFix,true,信,yes,14.311,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,011,Fix,false,意,no,14.309,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,012,NoFix,true,面,yes,41.279,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,022,Fix,true,難,no,25.711,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,021,NoFix,false,書,no,18.628,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,032,Fix,false,,no,45,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,031,NoFix,true,楽,no,11.409,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,042,Fix,false,力,no,25.71,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,041,NoFix,false,報,no,10.196,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,052,Fix,true,束,yes,3.727,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,051,NoFix,false,実,no,24.312,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,061,Fix,false,実,no,15.693,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,062,NoFix,false,像,no,17.675,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,071,Fix,false,限,no,16.561,,,,
2021-09-21T10:45:45 4ad0257-c234-1d16-d7dd-3630570dd2b,072,NoFix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,002,Fix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,001,NoFix,true,隊,yes,5.469,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,011,Fix,true,白,yes,4.34,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,012,NoFix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,021,Fix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,022,NoFix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,032,Fix,true,機,yes,8.704,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,031,NoFix,true,楽,no,14.012,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,042,Fix,true,定,yes,7.332,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,041,NoFix,true,告,yes,5.1,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,052,Fix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,051,NoFix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,061,Fix,true,空,yes,32.656,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,062,NoFix,false,力,no,15.146,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,072,Fix,false,,no,45,,,,
2021-09-21T10:58:53 a6be5fa-beb8-f1a0-25d7-0dfdda57ccf,071,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,002,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,001,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,011,Fix,true,白,no,8.54,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,012,NoFix,true,面,no,34.06,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,021,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,022,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,031,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,032,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,042,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,041,NoFix,true,告,no,8.652,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,051,Fix,true,電,no,4.597,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,052,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,062,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,061,NoFix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,071,Fix,false,,no,45,,,,
2021-09-21T22:06:01 50c41a0-ebf-85fc-6a74-4d585bd5701f,072,NoFix,true,算,no,6.306,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,001,Fix,false,体,no,8.902,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,002,NoFix,true,信,yes,6.166,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,012,Fix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,011,NoFix,true,白,yes,9.377,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,022,Fix,true,難,yes,7.986,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,021,NoFix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,032,Fix,false,期,no,27.25,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,031,NoFix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,041,Fix,true,告,yes,12.731,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,042,NoFix,false,心,no,11.334,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,051,Fix,true,電,yes,11.859,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,052,NoFix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,062,Fix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,061,NoFix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,071,Fix,false,,no,45,,,,
2021-09-22T00:33:48 f4dc825-3c87-4154-382f-3d236121708,072,NoFix,false,行,no,40.64,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,001,Fix,true,隊,yes,20.821,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,002,NoFix,true,信,no,14.423,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,012,Fix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,011,NoFix,true,白,yes,24.787,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,021,Fix,true,退,yes,22.565,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,022,NoFix,true,難,yes,44.13,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,031,Fix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,032,NoFix,true,機,yes,18.182,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,041,Fix,true,告,no,15.349,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,042,NoFix,true,定,yes,21.871,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,052,Fix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,051,NoFix,true,電,no,12.405,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,062,Fix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,061,NoFix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,071,Fix,false,,no,45,,,,
2021-09-22T01:04:08 ba7d481-4af1-bb20-7175-731a72ad50b7,072,NoFix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,002,Fix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,001,NoFix,true,隊,yes,5.711,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,012,Fix,true,面,no,16.679,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,011,NoFix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,021,Fix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,022,NoFix,true,難,yes,8.588,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,032,Fix,true,機,no,7.438,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,031,NoFix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,041,Fix,true,告,no,10.462,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,042,NoFix,false,心,no,19.063,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,051,Fix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,052,NoFix,false,,no,45,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,062,Fix,false,配,no,30.272,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,061,NoFix,false,白,no,30.287,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,072,Fix,false,転,no,37.548,,,,
2021-09-22T02:18:43 a47dbc-44c8-aef-cb05-a446473f6cb,071,NoFix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,002,Fix,true,信,yes,26.486,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,001,NoFix,true,隊,yes,6.093,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,011,Fix,true,白,yes,34.525,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,012,NoFix,true,面,no,24.877,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,022,Fix,true,難,no,34.709,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,021,NoFix,true,退,yes,38.885,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,031,Fix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,032,NoFix,true,機,no,18.525,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,042,Fix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,041,NoFix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,052,Fix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,051,NoFix,false,実,no,7.263,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,061,Fix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,062,NoFix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,072,Fix,false,,no,45,,,,
2021-09-22T03:32:30 dbc7d-e21-2f6d-f25b-ca2d62212d4,071,NoFix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,002,Fix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,001,NoFix,false,法,no,42.141,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,012,Fix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,011,NoFix,true,白,yes,16.901,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,022,Fix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,021,NoFix,true,退,yes,12.173,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,032,Fix,true,機,yes,8.045,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,031,NoFix,true,楽,yes,7.351,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,041,Fix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,042,NoFix,true,定,yes,8.725,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,051,Fix,false,,no,45,,,,
2021-09-22T04:24:17 8aff336-4f6a-1155-01bb-6ebb2bfa51de,052,NoFix,false,飾,no,23.968,,,,
